new_key,date,cruise_id,station,temp,sal,o2_ctd,nh4,no2,no3,no3_no2,po4,si,avg_chl_a,avg_phaeo
2023-09-20_WS23259_CW5,2023-09-20,WS23259,CW5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_CW6,2023-09-20,WS23259,CW6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_CW7,2023-09-20,WS23259,CW7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_ROME4,2023-09-20,WS23259,ROME4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_ROME5,2023-09-20,WS23259,ROME5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_TB1,2023-09-20,WS23259,TB1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_TB10,2023-09-20,WS23259,TB10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_TB2,2023-09-20,WS23259,TB2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_TB3,2023-09-20,WS23259,TB3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_TB4,2023-09-20,WS23259,TB4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-20_WS23259_TB5,2023-09-20,WS23259,TB5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-21_WS23259_41,2023-09-21,WS23259,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-21_WS23259_42,2023-09-21,WS23259,42,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-21_WS23259_45,2023-09-21,WS23259,45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-21_WS23259_46,2023-09-21,WS23259,46,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-21_WS23259_47,2023-09-21,WS23259,47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-21_WS23259_48,2023-09-21,WS23259,48,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-21_WS23259_49,2023-09-21,WS23259,49,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_50,2023-09-22,WS23259,50,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_51,2023-09-22,WS23259,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_52,2023-09-22,WS23259,52,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_53,2023-09-22,WS23259,53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_54,2023-09-22,WS23259,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_55,2023-09-22,WS23259,55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_56,2023-09-22,WS23259,56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_57,2023-09-22,WS23259,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_57.1,2023-09-22,WS23259,57.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_57.2,2023-09-22,WS23259,57.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_57.3,2023-09-22,WS23259,57.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_58,2023-09-22,WS23259,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_59,2023-09-22,WS23259,59,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_60,2023-09-22,WS23259,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_61,2023-09-22,WS23259,61,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_62,2023-09-22,WS23259,62,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_63,2023-09-22,WS23259,63,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_64,2023-09-22,WS23259,64,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_65,2023-09-22,WS23259,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_66,2023-09-22,WS23259,66,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_67,2023-09-22,WS23259,67,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-09-22_WS23259_68,2023-09-22,WS23259,68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_CW1,2023-11-10,HG23314,CW1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_CW2,2023-11-10,HG23314,CW2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_ROME4,2023-11-10,HG23314,ROME4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_ROME5,2023-11-10,HG23314,ROME5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_TB1,2023-11-10,HG23314,TB1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_TB2,2023-11-10,HG23314,TB2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_TB3,2023-11-10,HG23314,TB3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-10_HG23314_TB4,2023-11-10,HG23314,TB4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI1,2023-11-11,HG23314,AMI1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI2,2023-11-11,HG23314,AMI2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI3,2023-11-11,HG23314,AMI3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI4,2023-11-11,HG23314,AMI4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI5,2023-11-11,HG23314,AMI5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI6,2023-11-11,HG23314,AMI6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI7,2023-11-11,HG23314,AMI7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI8,2023-11-11,HG23314,AMI8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_AMI9,2023-11-11,HG23314,AMI9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_CW3,2023-11-11,HG23314,CW3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_CW4,2023-11-11,HG23314,CW4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_CW5,2023-11-11,HG23314,CW5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_CW6,2023-11-11,HG23314,CW6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_CW7,2023-11-11,HG23314,CW7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_TB10,2023-11-11,HG23314,TB10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-11_HG23314_TB5,2023-11-11,HG23314,TB5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_BG1,2023-11-12,HG23314,BG1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_BG2,2023-11-12,HG23314,BG2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_BG3,2023-11-12,HG23314,BG3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_BG4,2023-11-12,HG23314,BG4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_BG6,2023-11-12,HG23314,BG6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_BG7,2023-11-12,HG23314,BG7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_CAL1,2023-11-12,HG23314,CAL1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_CAL2,2023-11-12,HG23314,CAL2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_CAL3,2023-11-12,HG23314,CAL3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_CAL4,2023-11-12,HG23314,CAL4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_GP5,2023-11-12,HG23314,GP5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_RP1,2023-11-12,HG23314,RP1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_RP2,2023-11-12,HG23314,RP2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_RP3,2023-11-12,HG23314,RP3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_RP4,2023-11-12,HG23314,RP4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V1,2023-11-12,HG23314,V1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V2,2023-11-12,HG23314,V2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V3,2023-11-12,HG23314,V3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V4,2023-11-12,HG23314,V4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V5,2023-11-12,HG23314,V5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V6,2023-11-12,HG23314,V6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V7,2023-11-12,HG23314,V7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V8,2023-11-12,HG23314,V8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-12_HG23314_V9,2023-11-12,HG23314,V9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_31,2023-11-13,HG23314,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_32,2023-11-13,HG23314,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_33,2023-11-13,HG23314,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_34,2023-11-13,HG23314,34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_39,2023-11-13,HG23314,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_40,2023-11-13,HG23314,40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_41,2023-11-13,HG23314,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_42,2023-11-13,HG23314,42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_45,2023-11-13,HG23314,45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_46,2023-11-13,HG23314,46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_47,2023-11-13,HG23314,47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_48,2023-11-13,HG23314,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_49,2023-11-13,HG23314,49,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_50,2023-11-13,HG23314,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_51,2023-11-13,HG23314,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_52,2023-11-13,HG23314,52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_53,2023-11-13,HG23314,53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_54,2023-11-13,HG23314,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_55,2023-11-13,HG23314,55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_56,2023-11-13,HG23314,56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_57,2023-11-13,HG23314,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_57.1,2023-11-13,HG23314,57.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_57.2,2023-11-13,HG23314,57.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_57.3,2023-11-13,HG23314,57.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_58,2023-11-13,HG23314,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_59,2023-11-13,HG23314,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-13_HG23314_CAL5,2023-11-13,HG23314,CAL5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_1,2023-11-14,HG23314,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_2,2023-11-14,HG23314,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_3,2023-11-14,HG23314,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_4,2023-11-14,HG23314,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_5,2023-11-14,HG23314,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_5.5,2023-11-14,HG23314,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_6,2023-11-14,HG23314,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_6.5,2023-11-14,HG23314,6.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_60,2023-11-14,HG23314,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_61,2023-11-14,HG23314,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_62,2023-11-14,HG23314,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_63,2023-11-14,HG23314,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_64,2023-11-14,HG23314,64,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_65,2023-11-14,HG23314,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_66,2023-11-14,HG23314,66,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_67,2023-11-14,HG23314,67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_68,2023-11-14,HG23314,68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_69,2023-11-14,HG23314,69,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_70,2023-11-14,HG23314,70,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_EKIN,2023-11-14,HG23314,EKIN,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_EKMID,2023-11-14,HG23314,EKMID,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-14_HG23314_EKOFF,2023-11-14,HG23314,EKOFF,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_10,2023-11-15,HG23314,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_11,2023-11-15,HG23314,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_12,2023-11-15,HG23314,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_13,2023-11-15,HG23314,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_14,2023-11-15,HG23314,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_15,2023-11-15,HG23314,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_16,2023-11-15,HG23314,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_17,2023-11-15,HG23314,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_18,2023-11-15,HG23314,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_19,2023-11-15,HG23314,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_20,2023-11-15,HG23314,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_21LK,2023-11-15,HG23314,21LK,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_22,2023-11-15,HG23314,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_23,2023-11-15,HG23314,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_24,2023-11-15,HG23314,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_7,2023-11-15,HG23314,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_8,2023-11-15,HG23314,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_9,2023-11-15,HG23314,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_KW1,2023-11-15,HG23314,KW1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_KW2,2023-11-15,HG23314,KW2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_KW3,2023-11-15,HG23314,KW3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_MR,2023-11-15,HG23314,MR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_UKIN,2023-11-15,HG23314,UKIN,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_UKMID,2023-11-15,HG23314,UKMID,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_UKOFF,2023-11-15,HG23314,UKOFF,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2023-11-15_HG23314_WS,2023-11-15,HG23314,WS,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
