cruise_id,station,lat_dec,lon_dec,station_type
WS19028,51,25.4535,81.3085,C
WS19119,51,25.4532,81.3096,F
WS19210,51,25.4527,81.3105,C
WS19266,51,25.4535,81.3042,C
WS19322,51,25.4532,81.3063,C
WS20006,51,25.4548,81.3088,C
WS20231,51,25.4557,81.3097,C
WS20279,51,25.4528,81.3045,C
WS20342,51,25.4507,81.3092,C
WS21032,51,25.453,81.3097,C
WS21093,51,25.4532,81.3068,C
WS21151,51,25.4533,81.3093,C
WS21212,51,25.4535,81.3074,C
WS21278,51,25.4534,81.3093,C
WS21338,51,25.4531,81.3088,C
WS22022,51,25.4529,81.3081,C
WS22072,51,25.4529,81.3087,C
WS22141,51,25.4548,81.3082,C
WB22215,51,25.4534,81.31,C
WS22281,51,25.4526,81.3083,C
WS22337,51,25.4525,81.3078,C
WS23011,51,25.4527,81.3092,C
WS23061,51,25.4539,81.3083,C
HG23138,51,25.4529,81.3078,C
WS23203,51,25.4526,81.3077,C
WS23259,51,25.4528,81.3088,C
HG23314,51,25.4531,81.3077,C
HG24013,51,25.4535,81.3077,C
HG24062,51,25.4538,81.3083,C
WS24139,51,25.4535,81.3069,C
WS24205,51,25.453,81.3088,C
WS24258,51,25.4539,81.3092,C
WS24314,51,25.4533,81.31,C
WS14335,52,25.4506,81.2598,F
WS15103,52,25.4533,81.2564,F
WS15148,52,25.4537,81.2594,F
WS15208,52,25.4534,81.2595,F
WS15264,52,25.4533,81.2603,F
WS15320,52,25.4543,81.2599,F
WS16004,52,25.4533,81.2597,F
WS16074,52,25.4531,81.265,F
WS16130,52,25.4523,81.2647,F
WS16207,52,25.4532,81.258,F
WS16263,52,25.4533,81.2596,C
WS16319,52,25.4533,81.2596,F
WS17030,52,25.4538,81.2605,F
WS17086,52,25.4531,81.2591,F
WS17170,52,25.4534,81.2608,C
WS17212,52,25.4535,81.26,F
WS17282,52,25.453,81.2603,F
WS18008,52,25.4532,81.26,F
SV18067,52,25.4542,81.2723,F
WS18120,52,25.4539,81.2608,F
SV18173,52,25.454,81.2721,F
WS18218,52,25.4534,81.2611,F
WS19028,52,25.454,81.2533,F
WS19119,52,25.4537,81.2594,F
WS19210,52,25.4533,81.2943,F
WS19266,52,25.4532,81.2632,C
WS19322,52,25.4537,81.2595,F
WS20006,52,25.4535,81.2587,F
WS20279,52,25.4538,81.2578,F
WS20342,52,25.454,81.261,F
WS21032,52,25.453,81.259,F
WS21093,52,25.4525,81.2677,F
WS21151,52,25.4533,81.2626,F
WS21212,52,25.453,81.2602,F
WS21278,52,25.4532,81.2576,F
WS21338,52,25.4533,81.2606,F
WS22022,52,25.4529,81.2602,F
WS22072,52,25.4533,81.2594,F
WS22141,52,25.4528,81.2607,F
WB22215,52,25.4534,81.2601,F
WS22281,52,25.4533,81.2604,F
WS22337,52,25.4525,81.2612,F
WS23011,52,25.454,81.2596,F
WS23061,52,25.4535,81.2601,F
HG23138,52,25.453,81.2584,F
WS23203,52,25.4532,81.2613,F
WS23259,52,25.4528,81.2602,F
HG23314,52,25.453,81.2605,F
HG24013,52,25.453,81.2608,F
HG24062,52,25.453,81.2604,F
WS24139,52,25.4532,81.2608,F
WS24205,52,25.4526,81.2604,F
WS24258,52,25.4532,81.262200000000007,F
WS24314,52,25.4526,81.2603,F
WS14335,53,25.4539,81.2275,C
WS15103,53,25.4536,81.2246,C
WS15148,53,25.4538,81.2288,C
WS15208,53,25.4534,81.2249,C
WS15264,53,25.4533,81.2264,C
WS15320,53,25.4541,81.2275,C
WS16004,53,25.4536,81.2248,C
WS16074,53,25.4546,81.2261,C
WS16130,53,25.4539,81.2245,C
WS16207,53,25.4537,81.245,C
WS16263,53,25.4531,81.225,C
WS16319,53,25.4531,81.2256,C
WS17030,53,25.4548,81.2414,C
WS17086,53,25.4535,81.2249,C
WS17170,53,25.4544,81.2498,C
WS17212,53,25.4535,81.2274,F
WS17282,53,25.4507,81.2278,C
WS18008,53,25.4503,81.2248,C
WS18120,53,25.4533,81.2257,C
WS18218,53,25.4535,81.2255,C
WS19028,53,25.4536,81.2247,C
WS19119,53,25.4527,81.2242,F
WS19210,53,25.4515,81.2328,F
WS19266,53,25.4535,81.2237,C
WS19322,53,25.4535,81.225,F
WS20279,53,25.4527,81.2338,C
WS20342,53,25.4505,81.2307,C
WS21032,53,25.4507,81.2252,C
WS21093,53,25.4505,81.2367,C
WS21151,53,25.4532,81.2276,C
WS21212,53,25.4529,81.2281,F
WS21278,53,25.4527,81.2277,C
WS21338,53,25.4523,81.2297,F
WS22022,53,25.4529,81.2275,C
WS22072,53,25.4532,81.2266,C
WS22141,53,25.4532,81.2354,C
WS22281,53,25.4465,81.2328,C
WS22337,53,25.4523,81.227,C
WS23011,53,25.4537,81.2366,C
WS23061,53,25.4542,81.228,C
HG23138,53,25.453,81.2251,C
WS23203,53,25.4532,81.2289,C
WS23259,53,25.453,81.2293,C
HG23314,53,25.4531,81.2322,C
HG24013,53,25.4526,81.2282,C
HG24062,53,25.4526,81.2301,C
WS24139,53,25.4528,81.228,C
WS24205,53,25.4493,81.2334,C
WS24258,53,25.4523,81.2348,C
WS24314,53,25.4535,81.2294,C
WS14335,54,25.3451,81.1521,C
WS14335,54,25.3425,81.1535,C
WS15103,54,25.3416,81.1544,C
WS15103,54,25.3449,81.1518,C
WS15148,54,25.3414,81.1559,C
WS15148,54,25.3436,81.1524,C
WS15208,54,25.3388,81.1597,C
WS15208,54,25.3398,81.1583,C
WS15264,54,25.3451,81.1518,C
WS15264,54,25.3379,81.1563,C
WS15320,54,25.3462,81.1529,C
WS15320,54,25.3441,81.1524,C
WS16004,54,25.3448,81.1537,C
WS16004,54,25.3452,81.1532,C
WS16074,54,25.3433,81.1535,C
WS16074,54,25.3442,81.1516,C
WS16130,54,25.3448,81.154,C
WS16130,54,25.3398,81.1533,C
WS16207,54,25.3418,81.154,C
WS16207,54,25.3431,81.1542,C
WS16263,54,25.3425,81.1541,C
WS16263,54,25.3426,81.1514,C
WS16319,54,25.345,81.1524,C
WS16319,54,25.3432,81.1532,C
WS17030,54,25.3472,81.1521,C
WS17030,54,25.345,81.1525,C
WS17086,54,25.3455,81.1526,C
WS17086,54,25.3444,81.151,C
WS17212,54,25.3443,81.151,C
WS17282,54,25.344,81.1534,C
WS18008,54,25.3407,81.1563,C
SV18067,54,25.3428,81.1501,C
WS18120,54,25.3409,81.1542,C
SV18173,54,25.3465,81.1529,C
WS18218,54,25.3426,81.1542,C
WS18285,54,25.3447,81.154,C
WS19028,54,25.3427,81.1554,C
WS19119,54,25.3422,81.1557,C
WS19210,54,25.3418,81.1574,C
WS19266,54,25.3452,81.153,C
WS19322,54,25.345,81.1547,C
WS20006,54,25.3403,81.1572,C
WS20231,54,25.3383,81.1588,C
WS20279,54,25.3433,81.1517,C
WS20342,54,25.3412,81.1563,C
WS21032,54,25.341,81.1565,C
WS21093,54,25.3413,81.1557,C
WS21151,54,25.3415,81.1548,C
WS21212,54,25.342,81.1559,C
WS21278,54,25.34,81.1568,C
WS21338,54,25.3389,81.1583,C
WS22022,54,25.3371,81.1597,C
WS22072,54,25.3406,81.1571,C
WS22141,54,25.3383,81.1587,C
WS22281,54,25.3393,81.1579,C
WS22337,54,25.3402,81.1565,C
WS23011,54,25.3413,81.1561,C
WS23061,54,25.3405,81.1573,C
HG23138,54,25.3447,81.1543,C
WS23203,54,25.3358,81.1612,C
WS23259,54,25.3383,81.1585,C
HG23314,54,25.3448,81.1534,C
HG24013,54,25.3452,81.153,C
HG24062,54,25.3443,81.1532,C
WS24139,54,25.3409,81.1566,C
WS24205,54,25.3412,81.1567,C
WS24258,54,25.3397,81.1581,C
WS24314,54,25.3404,81.157,C
WS14335,55,25.35,81.1936,C
WS14335,55,25.3488,81.1974,C
WS15103,55,25.3501,81.1934,C
WS15103,55,25.3506,81.1902,C
WS15148,55,25.3514,81.1949,C
WS15148,55,25.3511,81.3511,C
WS15208,55,25.3503,81.1946,C
WS15208,55,25.3503,81.1934,C
WS15264,55,25.3499,81.1995,C
WS15264,55,25.3515,81.1962,C
WS15320,55,25.3504,81.1936,C
WS15320,55,25.3504,81.1929,C
WS16004,55,25.3475,81.1969,C
WS16004,55,25.3488,81.192,C
WS16074,55,25.3499,81.1937,C
WS16074,55,25.3502,81.1938,C
WS16130,55,25.3514,81.2637,C
WS16130,55,25.3503,81.1944,C
WS16207,55,25.3506,81.1971,C
WS16207,55,25.3501,81.2004,C
WS16263,55,25.3504,81.1922,C
WS16263,55,25.3502,81.1935,C
WS16319,55,25.35,81.1934,C
WS16319,55,25.3499,81.1955,C
WS17030,55,25.3504,81.2024,C
WS17030,55,25.3515,81.197,C
WS17086,55,25.35,81.1935,C
WS17086,55,25.3501,81.1928,C
WS17170,55,25.3516,81.2098,C
WS17212,55,25.3515,81.1938,C
WS17212,55,25.3506,81.2163,F
WS17282,55,25.3505,81.1939,C
WS18008,55,25.3495,81.1945,C
SV18067,55,25.3522,81.1995,C
WS18120,55,25.3512,81.1949,C
SV18173,55,25.3517,81.1989,C
WS18218,55,25.3502,81.1938,C
WS18285,55,25.348,81.1955,F
WS19028,55,25.3504,81.1935,C
WS19119,55,25.3493,81.194,C
WS19210,55,25.35,81.1934,C
WS19266,55,25.3495,81.1932,C
WS19322,55,25.3485,81.195,C
WS20006,55,25.3487,81.1945,C
WS20231,55,25.3485,81.1968,C
WS20279,55,25.348,81.1973,C
WS20342,55,25.3507,81.1972,C
WS21032,55,25.35,81.1928,C
WS21093,55,25.3493,81.1977,C
WS21151,55,25.3504,81.1948,C
WS21212,55,25.3507,81.1981,C
WS21278,55,25.3501,81.1977,C
WS21338,55,25.3503,81.2022,C
WS22022,55,25.3509,81.2012,C
WS22072,55,25.3492,81.1952,C
WS22141,55,25.35,81.1996,C
WS22281,55,25.3497,81.1998,C
WS22337,55,25.3498,81.1948,C
WS23011,55,25.3499,81.1942,C
WS23061,55,25.3502,81.1978,C
HG23138,55,25.35,81.1943,C
WS23203,55,25.3503,81.1978,C
WS23259,55,25.3493,81.198,C
HG23314,55,25.3501,81.1934,C
HG24013,55,25.3498,81.1938,C
HG24062,55,25.35,81.193,C
WS24139,55,25.3499,81.1972,C
WS24205,55,25.3501,81.2006,C
WS24258,55,25.3489,81.1999,C
WS24314,55,25.3485,81.1986,C
WS14335,56,25.3498,81.2289,C
WS14335,56,25.349,81.2248,C
WS15103,56,25.351,81.2283,C
WS15103,56,25.3508,81.2254,C
WS15148,56,25.3501,81.229,C
WS15148,56,25.351,81.2264,C
WS15208,56,25.35,81.229,C
WS15208,56,25.3497,81.2274,C
WS15264,56,25.3499,81.2291,C
WS15264,56,25.35,81.2285,C
WS15320,56,25.3498,81.2282,C
WS15320,56,25.3506,81.2261,C
WS16004,56,25.3492,81.2244,C
WS16004,56,25.35,81.2271,C
WS16074,56,25.3499,81.2268,C
WS16074,56,25.3492,81.2258,C
WS16130,56,25.3502,81.228,C
WS16130,56,25.3496,81.226,C
WS16207,56,25.3503,81.2273,C
WS16207,56,25.35,81.2275,C
WS16263,56,25.3504,81.2285,C
WS16263,56,25.35,81.2269,C
WS16319,56,25.3495,81.2261,C
WS16319,56,25.35,81.2273,C
WS17030,56,25.3496,81.2272,C
WS17030,56,25.3504,81.2261,C
WS17086,56,25.35,81.2257,C
WS17086,56,25.3513,81.2263,C
WS17170,56,25.3518,81.2222,C
WS17170,56,25.3503,81.2354,C
WS17212,56,25.3505,81.2274,C
WS17212,56,25.35,81.2271,F
WS17282,56,25.3487,81.2293,C
WS18008,56,25.3518,81.2292,C
SV18067,56,25.3494,81.2289,C
WS18120,56,25.3495,81.2247,C
SV18173,56,25.3503,81.2285,C
WS18218,56,25.3504,81.2276,C
WS18285,56,25.3479,81.2241,F
WS19028,56,25.3499,81.2269,C
WS19119,56,25.3503,81.2281,C
WS19210,56,25.3497,81.228,C
WS19266,56,25.3493,81.2267,C
WS19322,56,25.3505,81.2288,C
WS20006,56,25.3492,81.2278,C
WS20231,56,25.3497,81.2293,C
WS20279,56,25.3512,81.2273,C
WS20342,56,25.3493,81.2272,C
WS21032,56,25.3502,81.2298,C
WS21093,56,25.3505,81.2292,C
WS21151,56,25.3497,81.2274,C
WS21212,56,25.3501,81.228,C
WS21278,56,25.3491,81.2271,C
WS21338,56,25.3501,81.2293,C
WS22022,56,25.3498,81.2277,C
WS22072,56,25.3493,81.2275,C
WS22141,56,25.3505,81.2284,C
WB22215,56,25.35,81.2283,C
WS22281,56,25.3504,81.2279,C
WS22337,56,25.3496,81.226,C
WS23011,56,25.3491,81.228,C
WS23061,56,25.3496,81.2276,C
HG23138,56,25.3504,81.2269,C
WS23203,56,25.3502,81.2288,C
WS23259,56,25.3493,81.2295,C
HG23314,56,25.3502,81.2273,C
HG24013,56,25.3497,81.2278,C
HG24062,56,25.3504,81.2264,C
WS24139,56,25.3496,81.2268,C
WS24205,56,25.3503,81.2293,C
WS24258,56,25.3497,81.2282,C
WS24314,56,25.3492,81.2275,C
WS14335,57,25.3522,81.2656,C
WS14335,57,25.3506,81.2634,C
WS15103,57,25.3513,81.2664,C
WS15103,57,25.3523,81.2634,C
WS15148,57,25.3517,81.2648,C
WS15148,57,25.352,81.2661,C
WS15208,57,25.3515,81.267,C
WS15208,57,25.3519,81.2651,C
WS15264,57,25.3517,81.2665,C
WS15264,57,25.3516,81.2659,C
WS15320,57,25.3515,81.2672,C
WS15320,57,25.3522,81.2631,C
WS16004,57,25.3517,81.2649,C
WS16004,57,25.3519,81.264,C
WS16074,57,25.3518,81.2638,C
WS16074,57,25.352,81.2643,C
WS16130,57,25.3515,81.2636,C
WS16130,57,25.3518,81.2661,C
WS16207,57,25.3515,81.265,C
WS16207,57,25.3519,81.2649,C
WS16263,57,25.3519,81.2644,C
WS16263,57,25.3516,81.2549,C
WS16319,57,25.353,81.2655,C
WS16319,57,25.3509,81.2631,C
WS17030,57,25.3507,81.2668,C
WS17030,57,25.3517,81.2614,C
WS17086,57,25.3516,81.2648,C
WS17086,57,25.3486,81.2692,C
WS17170,57,25.3515,81.2651,C
WS17170,57,25.3523,81.2644,C
WS17212,57,25.3516,81.265,C
WS17212,57,25.3539,81.267,C
WS17282,57,25.351,81.2529,C
WS18008,57,25.3505,81.2641,C
SV18067,57,25.3532,81.2656,C
WS18120,57,25.3511,81.2636,C
SV18173,57,25.3513,81.2682,C
WS18218,57,25.3527,81.266,C
WS18285,57,25.3509,81.2661,C
WS19028,57,25.3515,81.2633,C
WS19119,57,25.3518,81.2649,C
WS19210,57,25.351,81.264,C
WS19266,57,25.3525,81.2675,C
WS19322,57,25.3525,81.2677,C
WS20006,57,25.3517,81.267,C
WS20231,57,25.3517,81.2658,C
WS20279,57,25.3517,81.2657,C
WS20342,57,25.3493,81.2613,C
WS21032,57,25.3512,81.2587,C
WS21093,57,25.3513,81.262,C
WS21151,57,25.3523,81.2661,C
WS21212,57,25.351,81.2688,C
WS21278,57,25.35,81.2664,C
WS21338,57,25.3521,81.267,C
WS22022,57,25.352,81.2624,C
WS22072,57,25.3498,81.2636,C
WS22141,57,25.3532,81.2679,C
WB22215,57,25.3519,81.2642,C
WS22281,57,25.3518,81.2637,C
WS22337,57,25.3497,81.2672,C
WS23011,57,25.3508,81.2691,C
WS23061,57,25.3534,81.2618,C
HG23138,57,25.3523,81.265,C
WS23203,57,25.35,81.2655,C
WS23259,57,25.3484,81.2663,C
HG23314,57,25.3517,81.2643,C
HG24013,57,25.3514,81.2648,C
HG24062,57,25.3524,81.2649,C
WS24139,57,25.3497,81.2632,C
WS24205,57,25.35,81.2674,C
WS24258,57,25.3497,81.2626,C
WS24314,57,25.3491,81.2689,C
WS14335,57.1,25.3517,81.336,C
WS14335,57.1,25.3496,81.3345,C
WS14335,57.1,25.3506,81.2634,C
WS15103,57.1,25.3519,81.3374,C
WS15103,57.1,25.3517,81.3361,C
WS15148,57.1,25.3522,81.3406,C
WS15148,57.1,25.3515,81.3367,C
WS15208,57.1,25.3519,81.3376,C
WS15208,57.1,25.3519,81.3366,C
WS15264,57.1,25.3519,81.3364,C
WS15264,57.1,25.3515,81.3363,C
WS15320,57.1,25.3517,81.3396,C
WS15320,57.1,25.3519,81.3333,C
WS16004,57.1,25.3499,81.3387,C
WS16004,57.1,25.3512,81.3352,C
WS16074,57.1,25.3527,81.335,C
WS16074,57.1,25.3513,81.3353,C
WS16130,57.1,25.3516,81.3346,C
WS16130,57.1,25.3516,81.3376,C
WS16207,57.1,25.3516,81.3355,C
WS16207,57.1,25.352,81.3363,C
WS16263,57.1,25.3515,81.3351,C
WS16263,57.1,25.3514,81.3355,C
WS16319,57.1,25.3514,81.3355,C
WS16319,57.1,25.3583,81.3362,C
WS17030,57.1,25.3515,81.3357,C
WS17030,57.1,25.3508,81.3344,C
WS17086,57.1,25.3514,81.3359,C
WS17086,57.1,25.3553,81.3359,C
WS17170,57.1,25.352,81.3362,C
WS17170,57.1,25.3532,81.3343,F
WS17212,57.1,25.3513,81.3364,C
WS17212,57.1,25.3522,81.3375,C
WS17282,57.1,25.351,81.3361,C
WS18008,57.1,25.3505,81.3351,C
SV18067,57.1,25.3525,81.3313,C
WS18120,57.1,25.3524,81.3424,C
SV18173,57.1,25.3513,81.353,C
WS18218,57.1,25.3519,81.3369,C
WS18285,57.1,25.3515,81.3499,C
WS19028,57.1,25.3516,81.3358,C
WS19119,57.1,25.3525,81.3352,C
WS19210,57.1,25.3512,81.3348,C
WS19266,57.1,25.3525,81.3372,C
WS19322,57.1,25.3512,81.3375,C
WS20006,57.1,25.3513,81.338,C
WS20231,57.1,26.6615,82.4525,C
WS20279,57.1,25.3522,81.3353,C
WS20342,57.1,25.3553,81.338,C
WS21032,57.1,25.352,81.3358,C
WS21093,57.1,25.3518,81.3372,C
WS21151,57.1,25.3516,81.3373,C
WS21212,57.1,25.3525,81.3371,C
WS21278,57.1,25.3503,81.3361,C
WS21338,57.1,25.3521,81.3366,C
WS22022,57.1,25.3513,81.3359,C
WS22072,57.1,25.3512,81.3352,C
WS22141,57.1,25.3537,81.3396,C
WB22215,57.1,25.3514,81.337,C
WS22281,57.1,25.3507,81.3382,C
WS22337,57.1,25.3512,81.336,C
WS23011,57.1,25.3537,81.3373,C
WS23061,57.1,25.3503,81.3386,C
HG23138,57.1,25.3521,81.3362,C
WS23203,57.1,25.3501,81.3375,C
WS23259,57.1,25.3497,81.3356,C
HG23314,57.1,25.352,81.3358,C
HG24013,57.1,25.352,81.3377,C
HG24062,57.1,25.3522,81.3358,C
WS24139,57.1,25.3507,81.3349,C
WS24205,57.1,25.3518,81.3315,C
WS24258,57.1,25.3501,81.3353,C
WS24314,57.1,25.3502,81.3364,C
WS14335,57.2,25.3529,81.4904,C
WS14335,57.2,25.3518,81.4913,C
WS15103,57.2,25.3516,81.4918,C
WS15103,57.2,25.3515,81.4885,C
WS15148,57.2,25.3502,81.4908,C
WS15148,57.2,25.3518,81.4905,C
WS15208,57.2,25.3518,81.4913,C
WS15208,57.2,25.3526,81.4905,C
WS15264,57.2,25.3528,81.4952,C
WS15264,57.2,25.3518,81.4875,C
WS15320,57.2,25.3519,81.493,C
WS15320,57.2,25.3544,81.4887,C
WS16004,57.2,25.3488,81.4897,C
WS16004,57.2,25.3514,81.4887,C
WS16074,57.2,25.3507,81.4887,C
WS16074,57.2,25.3512,81.4882,C
WS16130,57.2,25.3516,81.4897,C
WS16207,57.2,25.3524,81.4907,C
WS16207,57.2,25.3495,81.4864,C
WS16263,57.2,25.3514,81.4895,C
WS16263,57.2,25.3516,81.4895,C
WS16319,57.2,25.3496,81.488,C
WS16319,57.2,25.3511,81.4886,C
WS17030,57.2,25.3523,81.4909,C
WS17030,57.2,25.3514,81.4891,C
WS17086,57.2,25.3516,81.4903,C
WS17170,57.2,25.3659,81.2651,C
WS17170,57.2,25.3544,81.4927,C
WS17212,57.2,25.3521,81.4905,C
WS17212,57.2,25.3506,81.4918,C
WS17282,57.2,25.3494,81.4908,C
WS18008,57.2,25.3506,81.4891,C
SV18067,57.2,25.3519,81.4912,C
WS18120,57.2,25.3515,81.4909,C
SV18173,57.2,25.3521,81.4898,C
WS18218,57.2,25.352,81.4903,C
WS18285,57.2,25.3508,81.4926,C
WS19028,57.2,25.3515,81.4891,C
WS19119,57.2,25.351,81.488,C
WS19210,57.2,25.3518,81.4912,C
WS19266,57.2,25.3537,81.489,C
WS19322,57.2,25.3515,81.4918,C
WS20006,57.2,25.3517,81.4923,C
WS20279,57.2,25.3513,81.513,C
WS20342,57.2,25.3495,81.4908,C
WS21032,57.2,25.3503,81.4872,C
WS21093,57.2,25.3512,81.4898,C
WS21151,57.2,25.352,81.4919,C
WS21212,57.2,25.351,81.4913,C
WS21278,57.2,25.3514,81.49,C
WS21338,57.2,25.3521,81.4902,C
WS22022,57.2,25.3518,81.49,C
WS22072,57.2,25.347,81.4919,C
WS22141,57.2,25.3515,81.4891,C
WB22215,57.2,25.3508,81.4889,C
WS22281,57.2,25.3514,81.4912,C
WS22337,57.2,25.3505,81.4917,C
WS23011,57.2,25.3513,81.49,C
WS23061,57.2,25.3511,81.4897,C
HG23138,57.2,25.352,81.4895,C
WS23203,57.2,25.3501,81.4911,C
WS23259,57.2,25.3498,81.4902,C
HG23314,57.2,25.3519,81.4902,C
HG24013,57.2,25.3513,81.4915,C
HG24062,57.2,25.3522,81.49,C
WS24139,57.2,25.35,81.4888,C
WS24205,57.2,25.3516,81.4895,C
WS24258,57.2,25.3511,81.4901,F
WS24314,57.2,25.3504,81.4929,C
WS14335,57.3,25.3519,81.6531,C
WS15103,57.3,25.3513,81.6534,C
WS15103,57.3,25.3491,81.6517,C
WS15148,57.3,25.3518,81.6554,C
WS15208,57.3,25.3516,81.654,C
WS15208,57.3,25.3515,81.6551,C
WS15264,57.3,25.3512,81.6543,C
WS15264,57.3,25.3516,81.6556,C
WS15320,57.3,25.3499,81.658,C
WS15320,57.3,25.3546,81.6554,C
WS16004,57.3,25.3514,81.6553,C
WS16004,57.3,25.3514,81.6528,C
WS16074,57.3,25.353,81.6498,C
WS16074,57.3,25.3517,81.6526,C
WS16130,57.3,25.3525,81.6529,C
WS16130,57.3,25.3515,81.6543,C
WS16207,57.3,25.3542,81.6603,C
WS16263,57.3,25.3517,81.6535,C
WS16263,57.3,25.3521,81.6541,C
WS16319,57.3,25.3508,81.6531,C
WS16319,57.3,25.3481,81.6516,C
WS17030,57.3,25.3515,81.6558,C
WS17030,57.3,25.3585,81.6544,F
WS17086,57.3,25.3525,81.6522,C
WS17086,57.3,25.3523,81.6542,C
WS17170,57.3,25.3527,81.6544,C
WS17170,57.3,25.3525,81.6544,C
WS17170,57.3,25.353,81.6553,C
WS17212,57.3,25.3526,81.6536,C
WS17212,57.3,25.3522,81.6549,C
WS17282,57.3,25.3518,81.6516,C
WS18008,57.3,25.3494,81.6539,C
SV18067,57.3,25.3532,81.6504,C
WS18120,57.3,25.3441,81.654,F
SV18173,57.3,25.3534,81.6544,C
WS18218,57.3,25.3514,81.6568,C
WS18285,57.3,25.3496,81.6533,C
WS19028,57.3,25.3495,81.6529,C
WS19119,57.3,25.3508,81.6538,C
WS19210,57.3,25.3515,81.6541,C
WS19266,57.3,25.351,81.6543,C
WS19322,57.3,25.3528,81.654,C
WS20006,57.3,25.3512,81.6538,C
WS20279,57.3,25.3495,81.6528,C
WS20342,57.3,25.3482,81.6575,C
WS21032,57.3,25.34,81.6395,C
WS21093,57.3,25.3495,81.6542,C
WS21151,57.3,25.3501,81.6524,C
WS21212,57.3,25.3528,81.6548,C
WS21278,57.3,25.3507,81.6506,C
WS21338,57.3,25.3517,81.6529,C
WS22022,57.3,25.3478,81.6492,C
WS22072,57.3,25.3492,81.653,C
WS22072,57.3,25.3492,81.6532,C
WS22141,57.3,25.3522,81.6341,C
WB22215,57.3,25.3523,81.6569,C
WS22281,57.3,25.3489,81.6508,C
WS22337,57.3,25.3538,81.6548,C
WS23011,57.3,25.3511,81.6483,C
WS23061,57.3,25.3507,81.6531,C
HG23138,57.3,25.3517,81.6546,C
WS23203,57.3,25.3528,81.6504,C
WS23259,57.3,25.3523,81.6523,C
HG23314,57.3,25.3515,81.6535,C
HG24013,57.3,25.3521,81.6536,C
HG24062,57.3,25.3521,81.653,C
WS24139,57.3,25.3524,81.6528,C
WS24205,57.3,25.3536,81.6531,C
WS24258,57.3,25.3498,81.6537,C
WS24314,57.3,25.3587,81.6558,C
WS14335,58,25.167,81.6536,C
WS15103,58,25.1673,81.6558,C
WS15148,58,25.1652,81.654,C
WS15208,58,25.1666,81.6546,C
WS15264,58,25.1646,81.6531,C
WS15320,58,25.1653,81.654,C
WS16004,58,25.1658,81.6548,C
WS16074,58,25.1673,81.6542,C
WS16130,58,25.1666,81.6521,C
WS16207,58,25.1673,81.6534,C
WS16263,58,25.1667,81.6575,C
WS16319,58,25.1668,81.654,C
WS17030,58,25.1668,81.6533,C
WS17086,58,25.1664,81.6556,C
WS17170,58,25.1682,81.6532,C
WS17282,58,25.1669,81.654,C
WS18008,58,25.1658,81.6539,C
SV18067,58,25.166,81.6525,C
WS18120,58,25.1701,81.6568,F
SV18173,58,25.1664,81.6534,C
WS18218,58,25.1636,81.6515,C
WS18285,58,25.1685,81.6537,C
WS19028,58,25.1664,81.6531,C
WS19119,58,25.1657,81.6532,C
WS19210,58,25.1668,81.6552,C
WS19266,58,25.1678,81.6543,C
WS19322,58,25.1665,81.6535,C
WS20006,58,25.1675,81.6533,C
WS20279,58,25.1657,81.6533,C
WS20342,58,25.1658,81.6522,C
WS21032,58,25.1653,81.6518,C
WS21093,58,25.1675,81.6515,C
WS21151,58,25.1654,81.6506,C
WS21212,58,25.1659,81.6535,C
WS21278,58,25.1664,81.6528,C
WS21338,58,25.1665,81.6529,C
WS22022,58,25.1664,81.6517,C
WS22072,58,25.166,81.6556,C
WS22141,58,25.1692,81.6556,C
WB22215,58,25.167,81.6558,C
WS22281,58,25.167,81.648,C
WS22337,58,25.1677,81.6535,C
WS23011,58,25.1664,81.6545,C
WS23061,58,25.1673,81.6538,C
HG23138,58,25.167,81.6525,C
WS23203,58,25.1689,81.6542,C
WS23203,58,25.1722,81.6542,C
WS23259,58,25.1661,81.6528,C
HG23314,58,25.167,81.6532,C
HG24013,58,25.1663,81.6541,C
HG24062,58,25.1671,81.6534,C
WS24139,58,25.1661,81.6538,C
WS24258,58,25.1652,81.6522,C
WS24314,58,25.1664,81.6519,C
WS14335,59,25.1666,81.3389,C
WS15103,59,25.1684,81.4946,C
WS15148,59,25.1669,81.4882,C
WS15208,59,25.1674,81.4893,C
WS15264,59,25.167,81.4886,F
WS15320,59,25.1668,81.4904,F
WS16004,59,25.1668,81.4899,C
WS16074,59,25.1667,81.4905,C
WS16130,59,25.1667,81.4889,C
WS16207,59,25.1663,81.4901,C
WS16263,59,25.1666,81.4914,C
WS16319,59,25.1664,81.4901,C
WS17030,59,25.166,81.491,C
WS17086,59,25.1665,81.4893,C
WS17170,59,25.1667,81.49,F
WS17282,59,25.1666,81.4901,C
WS18008,59,25.1672,81.488,C
SV18067,59,25.1661,81.492,C
WS18120,59,25.1653,81.4938,C
SV18173,59,25.1668,81.4894,C
WS18218,59,25.1671,81.4877,C
WS18285,59,25.1662,81.4906,C
WS19028,59,25.1675,81.492,F
WS19119,59,25.1668,81.4947,F
WS19210,59,25.1663,81.4919,F
WS19266,59,25.1668,81.4923,F
WS19322,59,25.1653,81.4843,F
WS20006,59,25.166,81.4923,F
WS20279,59,25.1672,81.4935,F
WS20342,59,25.1665,81.4865,F
WS21032,59,25.1653,81.4863,F
WS21093,59,25.1648,81.4908,F
WS21151,59,25.1661,81.4937,F
WS21212,59,25.1666,81.4689,F
WS21278,59,25.166,81.4536,F
WS21338,59,25.1664,81.49,F
