new_key,date,cruise_id,station,event_n,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Temperature_C,Pressure_db
HG23138#2023-05-22 13:35:00#16,2023-05-22 13:35:00,HG23138,16,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 13:56:00#17,2023-05-22 13:56:00,HG23138,17,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 14:16:00#18,2023-05-22 14:16:00,HG23138,18,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 15:39:00#15.5,2023-05-22 15:39:00,HG23138,15.5,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 16:01:00#15,2023-05-22 16:01:00,HG23138,15,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 16:15:00#14,2023-05-22 16:15:00,HG23138,14,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 16:27:00#13,2023-05-22 16:27:00,HG23138,13,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 17:39:00#10,2023-05-22 17:39:00,HG23138,10,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 18:01:00#11,2023-05-22 18:01:00,HG23138,11,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 18:20:00#12,2023-05-22 18:20:00,HG23138,12,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 19:29:00#9.5,2023-05-22 19:29:00,HG23138,9.5,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 20:19:00#9,2023-05-22 20:19:00,HG23138,9,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 22:18:00#8,2023-05-22 22:18:00,HG23138,8,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-22 22:34:00#7,2023-05-22 22:34:00,HG23138,7,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 00:05:00#UK_IN,2023-05-23 00:05:00,HG23138,UK_IN,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 00:18:00#UK_MID,2023-05-23 00:18:00,HG23138,UK_MID,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 00:29:00#UK_OFF,2023-05-23 00:29:00,HG23138,UK_OFF,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 02:14:00#6.5,2023-05-23 02:14:00,HG23138,6.5,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 02:25:00#6,2023-05-23 02:25:00,HG23138,6,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 02:36:00#5.5,2023-05-23 02:36:00,HG23138,5.5,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 03:33:00#MR,2023-05-23 03:33:00,HG23138,MR,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 05:11:00#5,2023-05-23 05:11:00,HG23138,5,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 05:23:00#4,2023-05-23 05:23:00,HG23138,4,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 07:24:00#EK_IN,2023-05-23 07:24:00,HG23138,EK_IN,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 07:43:00#EK_MID,2023-05-23 07:43:00,HG23138,EK_MID,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 07:59:00#EK_OFF,2023-05-23 07:59:00,HG23138,EK_OFF,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 10:15:00#3,2023-05-23 10:15:00,HG23138,3,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 10:29:00#2,2023-05-23 10:29:00,HG23138,2,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 10:45:00#1,2023-05-23 10:45:00,HG23138,1,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 22:34:00#19,2023-05-23 22:34:00,HG23138,19,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 22:49:00#20,2023-05-23 22:49:00,HG23138,20,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-23 23:14:00#21LK,2023-05-23 23:14:00,HG23138,21LK,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-24 00:01:00#21.5,2023-05-24 00:01:00,HG23138,21.5,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-24 02:08:00#WS,2023-05-24 02:08:00,HG23138,WS,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-24 03:22:00#22.5,2023-05-24 03:22:00,HG23138,22.5,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-24 03:46:00#22,2023-05-24 03:46:00,HG23138,22,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-24 03:58:00#23,2023-05-24 03:58:00,HG23138,23,1,1,1,1,1,1,1,1,1,1
HG23138#2023-05-24 04:18:00#24,2023-05-24 04:18:00,HG23138,24,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 13:56:00#6.5,2023-11-14 13:56:00,HG23314,6.5,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 14:08:00#6,2023-11-14 14:08:00,HG23314,6,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 14:24:00#5.5,2023-11-14 14:24:00,HG23314,5.5,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 18:27:00#3,2023-11-14 18:27:00,HG23314,3,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 18:37:00#2,2023-11-14 18:37:00,HG23314,2,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 18:51:00#1,2023-11-14 18:51:00,HG23314,1,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 21:07:00#EK_IN,2023-11-14 21:07:00,HG23314,EK_IN,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 21:23:00#EK_MID,2023-11-14 21:23:00,HG23314,EK_MID,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 21:38:00#EK_OFF,2023-11-14 21:38:00,HG23314,EK_OFF,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 23:45:00#4,2023-11-14 23:45:00,HG23314,4,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-14 23:57:00#5,2023-11-14 23:57:00,HG23314,5,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 01:17:00#MR,2023-11-15 01:17:00,HG23314,MR,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 03:07:00#UK_IN,2023-11-15 03:07:00,HG23314,UK_IN,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 03:23:00#UK_MID,2023-11-15 03:23:00,HG23314,UK_MID,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 03:39:00#UK_OFF,2023-11-15 03:39:00,HG23314,UK_OFF,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 05:15:00#7,2023-11-15 05:15:00,HG23314,7,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 05:33:00#8,2023-11-15 05:33:00,HG23314,8,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 06:20:00#9,2023-11-15 06:20:00,HG23314,9,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 07:39:00#10,2023-11-15 07:39:00,HG23314,10,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 07:59:00#11,2023-11-15 07:59:00,HG23314,11,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 08:22:00#12,2023-11-15 08:22:00,HG23314,12,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 09:45:00#13,2023-11-15 09:45:00,HG23314,13,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 10:04:00#14,2023-11-15 10:04:00,HG23314,14,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 10:27:00#15,2023-11-15 10:27:00,HG23314,15,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 11:39:00#16,2023-11-15 11:39:00,HG23314,16,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 12:03:00#17,2023-11-15 12:03:00,HG23314,17,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 12:24:00#18,2023-11-15 12:24:00,HG23314,18,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 13:52:00#19,2023-11-15 13:52:00,HG23314,19,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 14:09:00#20,2023-11-15 14:09:00,HG23314,20,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 14:32:00#21LK,2023-11-15 14:32:00,HG23314,21LK,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 17:41:00#WS,2023-11-15 17:41:00,HG23314,WS,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 18:19:00#22,2023-11-15 18:19:00,HG23314,22,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 19:19:00#23,2023-11-15 19:19:00,HG23314,23,1,1,1,1,1,1,1,1,1,1
HG23314#2023-11-15 19:40:00#24,2023-11-15 19:40:00,HG23314,24,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 12:32:00#16,2024-01-15 12:32:00,HG24014,16,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 12:52:00#17,2024-01-15 12:52:00,HG24014,17,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 13:08:00#18,2024-01-15 13:08:00,HG24014,18,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 14:29:00#15.5,2024-01-15 14:29:00,HG24014,15.5,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 14:53:00#15,2024-01-15 14:53:00,HG24014,15,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 15:05:00#14,2024-01-15 15:05:00,HG24014,14,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 15:17:00#13,2024-01-15 15:17:00,HG24014,13,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 16:39:00#10,2024-01-15 16:39:00,HG24014,10,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 17:02:00#11,2024-01-15 17:02:00,HG24014,11,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 17:24:00#12,2024-01-15 17:24:00,HG24014,12,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 18:35:00#9.5,2024-01-15 18:35:00,HG24014,9.5,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 19:13:00#9,2024-01-15 19:13:00,HG24014,9,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 19:38:00#8,2024-01-15 19:38:00,HG24014,8,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 19:51:00#7,2024-01-15 19:51:00,HG24014,7,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 21:24:00#UK_IN,2024-01-15 21:24:00,HG24014,UK_IN,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 21:38:00#UK_MID,2024-01-15 21:38:00,HG24014,UK_MID,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 21:50:00#UK_OFF,2024-01-15 21:50:00,HG24014,UK_OFF,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-15 23:09:00#MR,2024-01-15 23:09:00,HG24014,MR,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 00:01:00#6.5,2024-01-16 00:01:00,HG24014,6.5,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 00:14:00#6,2024-01-16 00:14:00,HG24014,6,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 00:23:00#5.5,2024-01-16 00:23:00,HG24014,5.5,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 08:33:00#19,2024-01-16 08:33:00,HG24014,19,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 08:47:00#20,2024-01-16 08:47:00,HG24014,20,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 09:13:00#21LK,2024-01-16 09:13:00,HG24014,21LK,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 10:02:00#21.5,2024-01-16 10:02:00,HG24014,21.5,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 12:14:00#WS,2024-01-16 12:14:00,HG24014,WS,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 13:11:00#22.5,2024-01-16 13:11:00,HG24014,22.5,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 13:32:00#22,2024-01-16 13:32:00,HG24014,22,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 13:46:00#23,2024-01-16 13:46:00,HG24014,23,1,1,1,1,1,1,1,1,1,1
HG24014#2024-01-16 14:06:00#24,2024-01-16 14:06:00,HG24014,24,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-06 16:30:00#16,2024-03-06 16:30:00,HG24062,16,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-06 16:51:00#17,2024-03-06 16:51:00,HG24062,17,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-06 17:09:00#18,2024-03-06 17:09:00,HG24062,18,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-06 23:51:00#WS,2024-03-06 23:51:00,HG24062,WS,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 02:12:00#21.5,2024-03-07 02:12:00,HG24062,21.5,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 02:48:00#21LK,2024-03-07 02:48:00,HG24062,21LK,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 03:28:00#20,2024-03-07 03:28:00,HG24062,20,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 03:40:00#19,2024-03-07 03:40:00,HG24062,19,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 06:19:00#15.5,2024-03-07 06:19:00,HG24062,15.5,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 06:42:00#15,2024-03-07 06:42:00,HG24062,15,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 06:54:00#14,2024-03-07 06:54:00,HG24062,14,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 07:07:00#13,2024-03-07 07:07:00,HG24062,13,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 08:28:00#10,2024-03-07 08:28:00,HG24062,10,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 08:53:00#11,2024-03-07 08:53:00,HG24062,11,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 09:10:00#12,2024-03-07 09:10:00,HG24062,12,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 10:13:00#9.5,2024-03-07 10:13:00,HG24062,9.5,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 10:56:00#9,2024-03-07 10:56:00,HG24062,9,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 11:17:00#8,2024-03-07 11:17:00,HG24062,8,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 11:31:00#7,2024-03-07 11:31:00,HG24062,7,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 13:03:00#UK_IN,2024-03-07 13:03:00,HG24062,UK_IN,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 13:13:00#UK_MID,2024-03-07 13:13:00,HG24062,UK_MID,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 13:25:00#UK_OFF,2024-03-07 13:25:00,HG24062,UK_OFF,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 15:06:00#MR,2024-03-07 15:06:00,HG24062,MR,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 15:56:00#6.5,2024-03-07 15:56:00,HG24062,6.5,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 16:08:00#6,2024-03-07 16:08:00,HG24062,6,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 16:20:00#5.5,2024-03-07 16:20:00,HG24062,5.5,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 16:44:00#5,2024-03-07 16:44:00,HG24062,5,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 16:51:00#4,2024-03-07 16:51:00,HG24062,4,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 18:47:00#EK_IN,2024-03-07 18:47:00,HG24062,EK_IN,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 19:06:00#EK_MID,2024-03-07 19:06:00,HG24062,EK_MID,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 19:20:00#EK_OFF,2024-03-07 19:20:00,HG24062,EK_OFF,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 21:46:00#3,2024-03-07 21:46:00,HG24062,3,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 21:58:00#2,2024-03-07 21:58:00,HG24062,2,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-07 22:26:00#1,2024-03-07 22:26:00,HG24062,1,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-08 13:13:00#22.5,2024-03-08 13:13:00,HG24062,22.5,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-08 13:36:00#22,2024-03-08 13:36:00,HG24062,22,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-08 13:50:00#23,2024-03-08 13:50:00,HG24062,23,1,1,1,1,1,1,1,1,1,1
HG24062#2024-03-08 14:11:00#24,2024-03-08 14:11:00,HG24062,24,1,1,1,1,1,1,1,1,1,1
SAV18067#2018-03-08 16:00:00#3,2018-03-08 16:00:00,SAV18067,3,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-08 17:20:00#2,2018-03-08 17:20:00,SAV18067,2,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-08 17:49:00#1,2018-03-08 17:49:00,SAV18067,1,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-08 20:42:00#EK_OFF,2018-03-08 20:42:00,SAV18067,EK_OFF,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-08 21:03:00#EK_MID,2018-03-08 21:03:00,SAV18067,EK_MID,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-08 21:22:00#EK_IN,2018-03-08 21:22:00,SAV18067,EK_IN,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 00:12:00#6,2018-03-09 00:12:00,SAV18067,6,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 00:22:00#5.5,2018-03-09 00:22:00,SAV18067,5.5,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 01:41:00#MR,2018-03-09 01:41:00,SAV18067,MR,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 04:00:00#UK_OFF,2018-03-09 04:00:00,SAV18067,UK_OFF,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 04:18:00#UK_MID,2018-03-09 04:18:00,SAV18067,UK_MID,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 04:35:00#UK_IN,2018-03-09 04:35:00,SAV18067,UK_IN,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 06:45:00#9.5,2018-03-09 06:45:00,SAV18067,9.5,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 07:40:00#9,2018-03-09 07:40:00,SAV18067,9,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 08:07:00#8,2018-03-09 08:07:00,SAV18067,8,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 08:25:00#7,2018-03-09 08:25:00,SAV18067,7,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 09:45:00#12,2018-03-09 09:45:00,SAV18067,12,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 10:29:00#11,2018-03-09 10:29:00,SAV18067,11,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 12:40:00#14,2018-03-09 12:40:00,SAV18067,14,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 13:00:00#15,2018-03-09 13:00:00,SAV18067,15,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 13:25:00#15.5,2018-03-09 13:25:00,SAV18067,15.5,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 14:59:00#18,2018-03-09 14:59:00,SAV18067,18,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 15:24:00#17,2018-03-09 15:24:00,SAV18067,17,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 15:51:00#16,2018-03-09 15:51:00,SAV18067,16,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 17:56:00#21.5,2018-03-09 17:56:00,SAV18067,21.5,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 19:05:00#21LK,2018-03-09 19:05:00,SAV18067,21LK,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 19:50:00#20,2018-03-09 19:50:00,SAV18067,20,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 20:08:00#19,2018-03-09 20:08:00,SAV18067,19,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09 22:56:00#WS,2018-03-09 22:56:00,SAV18067,WS,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-09#6.5,2018-03-09,SAV18067,6.5,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-10 00:09:00#22.5,2018-03-10 00:09:00,SAV18067,22.5,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-10 00:26:00#22,2018-03-10 00:26:00,SAV18067,22,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-10 00:45:00#23,2018-03-10 00:45:00,SAV18067,23,1,1,1,0,1,1,1,1,1,1
SAV18067#2018-03-10 01:08:00#24,2018-03-10 01:08:00,SAV18067,24,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 13:58:00#1,2018-06-22 13:58:00,SAV18173,1,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 14:26:00#2,2018-06-22 14:26:00,SAV18173,2,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 15:10:00#3,2018-06-22 15:10:00,SAV18173,3,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 17:55:00#EK_OFF,2018-06-22 17:55:00,SAV18173,EK_OFF,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 18:10:00#Ek_MID,2018-06-22 18:10:00,SAV18173,Ek_MID,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 18:24:00#EK_IN,2018-06-22 18:24:00,SAV18173,EK_IN,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 21:20:00#6.5,2018-06-22 21:20:00,SAV18173,6.5,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 21:34:00#6,2018-06-22 21:34:00,SAV18173,6,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 21:44:00#5.5,2018-06-22 21:44:00,SAV18173,5.5,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-22 23:05:00#MR,2018-06-22 23:05:00,SAV18173,MR,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 00:53:00#UK_OFF,2018-06-23 00:53:00,SAV18173,UK_OFF,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 01:15:00#UK_MID,2018-06-23 01:15:00,SAV18173,UK_MID,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 01:34:00#UK_IN,2018-06-23 01:34:00,SAV18173,UK_IN,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 03:54:00#9.5,2018-06-23 03:54:00,SAV18173,9.5,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 04:56:00#9,2018-06-23 04:56:00,SAV18173,9,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 05:24:00#8,2018-06-23 05:24:00,SAV18173,8,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 05:46:00#7,2018-06-23 05:46:00,SAV18173,7,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 07:15:00#12,2018-06-23 07:15:00,SAV18173,12,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 07:37:00#11,2018-06-23 07:37:00,SAV18173,11,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 08:06:00#10,2018-06-23 08:06:00,SAV18173,10,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 10:34:00#15.5,2018-06-23 10:34:00,SAV18173,15.5,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 11:00:00#15,2018-06-23 11:00:00,SAV18173,15,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 11:18:00#14,2018-06-23 11:18:00,SAV18173,14,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 11:37:00#13,2018-06-23 11:37:00,SAV18173,13,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 13:16:00#18,2018-06-23 13:16:00,SAV18173,18,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 13:45:00#16,2018-06-23 13:45:00,SAV18173,16,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 13:45:00#17,2018-06-23 13:45:00,SAV18173,17,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 16:48:00#21.5,2018-06-23 16:48:00,SAV18173,21.5,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 17:15:00#21LK,2018-06-23 17:15:00,SAV18173,21LK,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 18:16:00#20,2018-06-23 18:16:00,SAV18173,20,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 18:34:00#19,2018-06-23 18:34:00,SAV18173,19,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 21:03:00#WS,2018-06-23 21:03:00,SAV18173,WS,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 22:47:00#22.5,2018-06-23 22:47:00,SAV18173,22.5,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-23 23:15:00#22,2018-06-23 23:15:00,SAV18173,22,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-24 00:41:00#24,2018-06-24 00:41:00,SAV18173,24,1,1,1,0,1,1,1,1,1,1
SAV18173#2018-06-24 23:44:00#23,2018-06-24 23:44:00,SAV18173,23,1,1,1,0,1,1,1,1,1,1
WB22215#2022-08-08 11:03:00#24,2022-08-08 11:03:00,WB22215,24,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 11:25:00#23,2022-08-08 11:25:00,WB22215,23,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 11:37:00#22,2022-08-08 11:37:00,WB22215,22,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 12:00:00#22.5,2022-08-08 12:00:00,WB22215,22.5,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 13:11:00#WS,2022-08-08 13:11:00,WB22215,WS,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 15:10:00#21.5,2022-08-08 15:10:00,WB22215,21.5,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 15:50:00#21LK,2022-08-08 15:50:00,WB22215,21LK,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 16:14:00#20,2022-08-08 16:14:00,WB22215,20,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 16:28:00#19,2022-08-08 16:28:00,WB22215,19,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 18:45:00#17,2022-08-08 18:45:00,WB22215,17,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 19:06:00#16,2022-08-08 19:06:00,WB22215,16,1,1,1,1,1,1,1,1,1,1
